"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WESD","WSF1","WSF2","WSF5","WSFG","WSFM","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03"
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-22","   90","   90","8.50"," 1454"," 1418","0.03",,"0.0","0.0",,"90","73",,"  220",,,"  225",,,"14.1",,,"20.8",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-23","   50","   50","13.87"," 0650"," 0717","0.00",,"0.0","0.0",,"74","53",,"  340",,,"  360",,,"23.0",,,"33.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-24","   70","   80","13.65"," 1551"," 1021","0.00",,"0.0","0.0",,"66","47","  416","   10",,,"  360",,,"19.9",,,"25.3",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-25","  100","  100","14.54"," 1150"," 1345","0.02",,"0.0","0.0",,"58","53","    0","  340",,,"  315",,,"21.0",,,"28.9",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-26","   50","   60","4.70"," 0104"," 1256","0.00",,"0.0","0.0",,"78","51","  563","  300",,,"  135",,,"8.9",,,"11.4",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-27","  100","  100","5.82"," 1150"," 1424","0.09",,"0.0","0.0",,"84","66","  255","  200",,,"  180",,,"13.0",,,"17.2",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-28","  100","  100","9.17"," 1050"," 0840","0.19",,"0.0","0.0",,"71","60","    4","   20",,,"  360",,,"14.1",,,"19.5",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-29","   70","   60","12.08"," 0953"," 1230","0.08",,"0.0","0.0",,"68","51","  567","  360",,,"  360",,,"17.9",,,"25.3",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-09-30","   10","   10","9.84"," 1450"," 1413","0.00",,"0.0","0.0",,"63","42","  629","  320",,,"  360",,,"17.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-01","   10","   20","6.26"," 0852"," 0839","0.00",,"0.0","0.0",,"63","42","  629","  360",,,"  360",,,"13.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-02","    0","    0","6.71"," 1152"," 1433","0.00",,"0.0","0.0",,"72","39","  703","  240",,,"  225",,,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-03","   10","   20","6.93"," 1553"," 1219","0.00",,"0.0","0.0",,"79","46","  675","  210",,,"  180",,,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-04","  100","  100","6.26"," 2350"," 2343","0.55",,"0.0","0.0",,"60","51","    0","   20",,,"  360",,,"15.0",,,"17.2",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-05","   60","   70","12.53"," 1027"," 0828","0.00",,"0.0","0.0",,"63","44","  474","   10",,,"  360",,,"17.9",,,"27.5",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-06","   10","   30","5.59"," 0853"," 1305","0.00",,"0.0","0.0",,"64","40","  520","   20",,,"   45",,,"12.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-07","   30","   50","4.70"," 1551"," 1551","0.00",,"0.0","0.0",,"68","39","  598","  130",,,"  135",,,"8.9",,,"12.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-08","   80","   70","7.16"," 0952"," 1330","0.00",,"0.0","0.0",,"76","50","  469","  140",,,"  135",,,"13.0",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-09","   70","   90","10.51"," 1250"," 1237","0.15",,"0.0","0.0",,"78","60","   93","  180",,,"  180",,,"15.0",,,"24.2",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-10","   50","   40","7.38"," 1051"," 1016","0.00",,"0.0","0.0",,"74","56","  549","   40",,,"  360",,,"16.1",,,"19.5",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-11","   80","   90","7.38"," 1618"," 1614","0.35",,"0.0","0.0",,"69","51","  150","  280",,,"  270",,,"23.0",,,"34.4",,"    1",,"    1",,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-12","   10","   20","8.28"," 0850"," 1441","0.00",,"0.0","0.0",,"68","43","  470","  270",,,"  270",,,"15.0",,,"18.3",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-13","   20","   10","7.38"," 1450"," 1245","0.00",,"0.0","0.0",,"74","47","  495","  280",,,"  315",,,"14.1",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-14","   20","   10","7.83"," 1450"," 1945","0.00",,"0.0","0.0",,"79","45","  616","  180",,,"  180",,,"16.1",,,"18.3",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-15","   40","   40","8.95"," 1350"," 1413","0.00",,"0.0","0.0",,"86","53","  566","  200",,,"  180",,,"14.1",,,"17.2",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-16","   40","   20","10.96"," 1250"," 1203","0.00",,"0.0","0.0",,"80","56","  457","  210",,,"  225",,,"21.0",,,"27.5",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-17","   50","   80","12.30"," 0116"," 0826","0.00",,"0.0","0.0",,"67","40","  530","   10",,,"  270",,,"21.0",,,"30.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-18","   70","   90","7.61"," 1750"," 1400","0.00",,"0.0","0.0",,"59","36","  445","  340",,,"  360",,,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-19","   30","   30","11.41"," 1050"," 1132","0.00",,"0.0","0.0",,"53","30","  450","  330",,,"  315",,,"19.9",,,"32.2",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-20","   50","   60","6.93"," 2351"," 1351","0.00",,"0.0","0.0",,"56","28","  499","  180",,,"  180",,,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-21","   70","   80","9.40"," 2051"," 2032","0.00",,"0.0","0.0",,"72","48","  461","  360",,,"  360",,,"14.1",,,"20.8",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-22","    0","    0","6.26"," 1150"," 1205","0.00",,"0.0","0.0",,"62","40","  627","  340",,,"  360",,,"10.1",,,"23.0",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-23","    0","    0","4.03"," 2350"," 1128","0.00",,"0.0","0.0",,"65","37","  623","  170",,,"  180",,,"6.9",,,"9.2",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-24","   50","   40","10.29"," 2043"," 2044","0.05",,"0.0","0.0",,"77","42","  469","  300",,,"  315",,,"17.9",,,"26.4",,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-25","   10","   10","10.74"," 1351"," 0126","0.00",,"0.0","0.0",,"62","36","  597","  320",,,"  360",,,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-26","   10","   10","6.71"," 1250"," 1522","0.00",,"0.0","0.0",,"70","32","  560","  200",,,"  180",,,"13.0",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-27","   60","   60","6.71"," 1050"," 0600","0.00",,"0.0","0.0",,"70","43","  434","   80",,,"  315",,,"12.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-28","   90","  100","4.03"," 2200"," 1927","0.02",,"0.0","0.0",,"62","49","   14","  340",,,"  360",,,"6.9",,,"9.2",,"    1","    1",,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-29","   80","   70","3.58"," 1652"," 1505","0.00",,"0.0","0.0",,"71","50","  284","  160",,,"  135",,,"6.9",,,"9.2",,"    1","    1",,,,,,"    1",,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-30","  100","  100","6.93"," 2253"," 2105","0.36",,"0.0","0.0",,"59","53","    0","   20",,,"  360",,,"12.1",,,"13.9",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-10-31","  100","  100","8.72"," 0850"," 0927","0.46",,"0.0","0.0",,"55","49","    0","   20",,,"  360",,,"13.0",,,"17.2",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-01","  100","  100","5.59"," 1927"," 1921","0.04",,"0.0","0.0",,"52","49","    0","   70",,,"   90",,,"10.1",,,"15.0",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-02","  100","  100","8.50"," 2150"," 2153","0.24",,"0.0","0.0",,"63","50","    4","  140",,,"  135",,,"16.1",,,"24.2",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-03","   50","   40","7.61"," 0853"," 1004","0.37",,"0.0","0.0",,"74","52","  463","   20",,,"  360",,,"15.0",,,"18.3",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-04","  100","  100","7.83"," 1151"," 1200","0.10",,"0.0","0.0",,"73","49","  169","  190",,,"  180",,,"15.0",,,"19.5",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-05","  100","  100","8.50"," 2024"," 2027","0.35",,"0.0","0.0",,"68","45","    0","  340",,,"  360",,,"21.9",,,"32.2",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-06","   60","   50","8.72"," 1150"," 1027","0.00",,"0.0","0.0",,"52","37","  317","  350",,,"  315",,,"13.0",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-07","   90","   90","6.49"," 2050"," 1401","0.00",,"0.0","0.0",,"51","41","  207","   30",,,"  315",,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-08","   50","   60","6.71"," 1150"," 1044","0.00",,"0.0","0.0",,"49","29","  502","  330",,,"  315",,,"13.0",,,"18.3",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-09","    0","    0","4.25"," 1150"," 1231","0.00",,"0.0","0.0",,"52","28","  612","   80",,,"  270",,,"8.9",,,"12.8",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-10","   10","   30","4.70"," 1851"," 1401","0.00",,"0.0","0.0",,"59","29","  576","  140",,,"  135",,,"8.9",,,"17.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-11","   40","   40","8.28"," 1253"," 1312","0.00",,"0.0","0.0",,"72","37","  524","  230",,,"  225",,,"16.1",,,"25.3",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-12","   80","  100","13.20"," 2010"," 2239","0.26",,"0.0","0.0",,"71","48","   94","  160",,,"  180",,,"25.1",,,"38.0",,"    1",,,,,,,"    1",,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-13","   30","   10","9.84"," 2350"," 0047","0.03",,"0.0","0.0",,"68","36","  489","  190",,,"  225",,,"17.9",,,"26.4",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-14","   20","    0","4.03"," 0852"," 1503","0.00",,"0.0","0.0",,"51","31","  535","  330",,,"  225",,,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-15","   30","   40","6.71"," 1551"," 1327","0.00",,"0.0","0.0",,"48","27","  445","  330",,,"  315",,,"16.1",,,"20.8",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-16","   10","    0","5.59"," 0950"," 0958","0.00",,"0.0","0.0",,"46","23","  596","  340",,,"  360",,,"14.1",,,"16.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-17","   70","   70","10.29"," 1252"," 1430","0.00",,"0.0","0.0",,"64","29","  528","  200",,,"  225",,,"17.9",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-18","   60","   60","4.70"," 1151"," 1231","0.00",,"0.0","0.0",,"68","41","  426","  150",,,"  180",,,"8.1",,,"11.4",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-19","   90","  100","8.50"," 1550"," 2301","0.00",,"0.0","0.0",,"49","42","    0","   20",,,"   45",,,"12.1",,,"16.1",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-20","   90","   90","9.17"," 0050"," 1528","0.00",,"0.0","0.0",,"55","41","   79","   30",,,"   90",,,"13.0",,,"16.1",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-21","   90","   90","9.62"," 1251"," 0959","0.03",,"0.0","0.0",,"75","45","  347","  160",,,"  135",,,"16.1",,,"23.0",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-22","  100","  100","13.20"," 1952"," 1928","0.09",,"0.0","0.0",,"73","62","   45","  160",,,"  135",,,"19.9",,,"27.5",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-23","   90","   90","12.53"," 1053"," 0903","0.73",,"0.0","0.0",,"74","53","  427","  230",,,"  225",,,"17.0",,,"32.2",,,,"    1",,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-24","   80","   90","7.61"," 0852"," 2030","0.04",,"0.0","0.0",,"60","46","  209","   30",,,"   90",,,"13.0",,,"13.9",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-25","  100","  100","5.59"," 1335"," 1334","0.03",,"0.0","0.0",,"60","53","    6","  260",,,"  180",,,"10.1",,,"12.8",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-26","  100","  100","6.71"," 1050"," 2056","0.16",,"0.0","0.0",,"67","57","    0","  150",,,"  270",,,"13.0",,,"18.3",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-27","   90","  100","8.50"," 0750"," 0235","0.15",,"0.0","0.0",,"61","44","    0","   20",,,"  360",,,"14.1",,,"18.3",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-28","   90","   90","6.26"," 1251"," 1345","0.00",,"0.0","0.0",,"53","42","  280","  330",,,"  315",,,"10.1",,,"12.8",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-29","   60","   80","5.37"," 1453"," 1242","0.00",,"0.0","0.0",,"50","34","  166","  360",,,"  315",,,"8.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-11-30","   50","   40","4.47"," 1451"," 1320","0.00",,"0.0","0.0",,"52","26","  465","  210",,,"  225",,,"8.1",,,"12.8",,"    1",,,,,,,"    1",,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-01","   70","  100","6.26"," 1253"," 1347","0.01",,"0.0","0.0",,"45","31","   18","  330",,,"  315",,,"13.0",,,"17.2",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-02","   50","   60","8.50"," 1350"," 1729","0.00",,"0.0","0.0",,"51","29","  376","  230",,,"  270",,,"15.0",,,"20.8",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-03","   30","   40","10.29"," 1150"," 1155","0.00",,"0.0","0.0",,"50","33","  463","  250",,,"  270",,,"16.1",,,"24.2",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-04","   90","   80","10.07"," 1354"," 1434","0.00",,"0.0","0.0",,"55","28","  217","  190",,,"  180",,,"17.0",,,"27.5",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-05","   40","   30","16.33"," 1252"," 1204","0.00",,"0.0","0.0",,"50","29","  361","  300",,,"  315",,,"25.9",,,"38.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-06","   50","   40","8.50"," 2250"," 2252","0.00",,"0.0","0.0",,"45","23","  391","  220",,,"  225",,,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-07","   20","   10","9.62"," 2351"," 1138","0.00",,"0.0","0.0",,"51","31","  457","  230",,,"  315",,,"16.1",,,"19.5",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-08","   50","   90","7.83"," 1052"," 1023","0.00",,"0.0","0.0",,"40","26","  171","   20",,,"  360",,,"12.1",,,"20.8",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-09","   30","   20","7.16"," 0950"," 0952","0.00",,"0.0","0.0",,"42","24","  455","   40",,,"   45",,,"12.1",,,"16.1",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-10","  100","  100","14.32"," 1451"," 1515","1.06",,"0.0","0.0",,"54","31","    0","  120",,,"   90",,,"30.0",,,"44.7",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-11","  100","  100","15.43"," 1551"," 1134","0.26",,"0.0","0.0",,"47","37","    0","  270",,,"  270",,,"25.1",,,"35.6",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-12","  100","  100","18.12"," 1151"," 0119","0.04",,"0.0","0.0",,"43","39","    0","  330",,,"  315",,,"21.9",,,"33.3",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-13","  100","  100","14.76"," 1253"," 1212","0.00",,"0.0","0.0",,"45","40","   74","  330",,,"  360",,,"19.9",,,"26.4",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-14","   90","  100","9.17"," 1050"," 1253","0.00",,"0.0","0.0",,"42","35","    0","  360",,,"  360",,,"14.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-15","   90","  100","5.59"," 1250"," 1432","0.00",,"0.0","0.0",,"43","30","   16","  210",,,"  225",,,"8.1",,,"12.8",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-16","  100","  100","5.59"," 1352"," 1235","0.01",,"0.0","0.0",,"54","32","  102","  190",,,"  180",,,"10.1",,,"15.0",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-17","   90","  100","9.84"," 1906"," 1906","0.06",,"0.0","0.0",,"64","41","    0","  360",,,"  360",,,"21.0",,,"23.0",,"    1",,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-18","   50","   60","6.49"," 0952"," 0953","0.00",,"0.0","0.0",,"51","30","  389","   20",,,"  360",,,"16.1",,,"20.8",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-19","   90","   90","4.03"," 0950"," 1019","0.00",,"0.0","0.0",,"52","30","  176","  120",,,"  135",,,"8.9",,,"11.4",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-20","  100","  100","9.62"," 1050"," 1106","0.38",,"0.0","0.0",,"55","42","    0","  190",,,"  225",,,"15.0",,,"19.5",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-21","   80","  100","6.93"," 1151"," 1026","0.00",,"0.0","0.0",,"46","28","  334","  140",,,"   45",,,"10.1",,,"13.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-22","   60","   80","5.82"," 0850"," 0333","0.00",,"0.0","0.0",,"56","37","  296","  210",,,"  180",,,"8.9",,,"15.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-23","  100","  100","9.17"," 1050"," 1034","0.13",,"0.0","0.0",,"60","43","    0","  250",,,"  270",,,"13.0",,,"20.8",,"    1",,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-24","   30","   20","12.30"," 1050"," 1130","0.00",,"0.0","0.0",,"50","20","  443","  310",,,"  315",,,"28.0",,,"39.1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-25","   60","   80","9.40"," 1052"," 1415","0.00",,"0.0","0.0",,"43","17","  382","  180",,,"  225",,,"17.0",,,"23.0",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-26","   60","   60","9.17"," 1252"," 1257","0.00",,"0.0","0.0",,"47","28","  278","  300",,,"  315",,,"19.9",,,"23.0",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-27","   70","   90","7.16"," 1051"," 1037","0.00",,"0.0","0.0",,"38","19","  360","   70",,,"   45",,,"12.1",,,"15.0",,,,,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-28","  100","  100","9.62"," 0653"," 2316","0.82",,"0.0","0.0",,"38","32","    0","  360",,,"  360",,,"13.0",,,"15.0",,"    1","    1",,,,"    1",,,,,,"    1",,"    1","    1",,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-29","  100","  100","8.05"," 0642"," 0824","0.02",,"0.0","0.0",,"48","38","    0","  350",,,"  360",,,"13.0",,,"15.0",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-30","   90","  100","7.83"," 2350"," 2249","0.00",,"0.0","0.0",,"61","47","   99","  190",,,"  180",,,"12.1",,,"13.9",,"    1","    1",,,,,,,,,,"    1",,"    1",,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1992-12-31","   70","  100","10.74"," 2050"," 1242","0.00",,"0.0","0.0",,"73","48","  390","  220",,,"  225",,,"14.1",,,"19.5",,"    1",,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1993-01-01","   60","   90","11.63"," 1051"," 0931","0.00",,"0.0","0.0",,"60","32","  432","  330",,,"  360",,,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1993-01-02","   30","   10","6.26"," 1051"," 1103","0.00",,"0.0","0.0",,"43","25","  497","   30",,,"   45",,,"12.1",,,"16.1",,,,,,,,,,,,,,,,,,,,,
"USW00013740","RICHMOND INTERNATIONAL AIRPORT, VA US","1993-01-03","   70","  100","3.36"," 2350"," 1616","0.00",,"0.0","0.0",,"45","27","    0","  220",,,"  180",,,"6.0",,,"8.1",,,,,,,,,,,,,,,,,,,,,
